"V1","V2","V3","V4","V5"
6.2753806711946e-05,1.46686275228625e-05,2.52762037362686e-05,1.08564968028801e-05,9.65785532880403e-06
0.000189495824918895,7.45104793578033e-05,1.36095184211094e-05,1.06776352861715e-05,9.81682947065465e-06
0.0068855705406623,1.49526972439418e-05,1.09539527324287e-05,1.14299999633971e-05,1.06013634928459e-05
5.21826966770611e-05,1.94854761914609e-05,1.99681108479233e-05,1.17950902978059e-05,9.23772396843603e-06
0.00154729388065999,2.09732339566671e-05,1.28481202412711e-05,1.28967648977962e-05,1.06334700418209e-05
0.000106265626575119,1.94064671115157e-05,9.90888910457066e-06,1.34013037271785e-05,9.06942808520661e-06
7.96110615821632e-05,4.45205844861185e-05,1.35378933106001e-05,1.16160595444725e-05,9.66822229964137e-06
0.000109806343230545,1.8151091342844e-05,1.34050728526347e-05,9.8914595372257e-06,8.77246848607349e-06
0.0001009564670853,4.31693773497166e-05,1.04461578049886e-05,1.03582934931623e-05,8.47141644189087e-06
0.000397580993692026,2.51053338065077e-05,1.15863150829121e-05,9.49297205066202e-06,9.41321933289885e-06
7.20390578281549e-05,3.39517308731718e-05,1.61986978739481e-05,9.77403125856924e-06,9.99772404242094e-06
4.28453142664598e-05,6.22059855577284e-05,1.74094673530689e-05,1.59853187362557e-05,8.90832071998027e-06
0.000111160270571453,2.52434242589139e-05,1.24592647419153e-05,1.09828009491331e-05,1.00312560897819e-05
0.000390228172754581,2.80846007014723e-05,1.00249697967403e-05,1.04923741623963e-05,9.05956255925489e-06
0.000532213748023702,2.45775793330516e-05,1.3199160607158e-05,1.18823189514394e-05,9.76996693413668e-06
0.000174348713050332,4.35270486376371e-05,1.84534711151763e-05,1.63267143862278e-05,1.02812557216669e-05
0.000726864865478349,2.06776184117352e-05,1.71179241976738e-05,1.00319599916077e-05,1.01106264223105e-05
0.000543472585258886,1.36881019288104e-05,1.10999468971862e-05,9.85607536030386e-06,9.52737889781119e-06
