"V1","V2","V3","V4","V5"
2.75899471802177e-05,2.14470871817696e-06,2.58872002367738e-06,1.18933035064828e-06,8.15958163480346e-07
2.31231616831806e-05,2.684994801605e-06,1.15763634545019e-06,2.17423182702348e-06,9.37888978036483e-07
0.000744858813479299,3.40625891137591e-06,1.06457715354225e-06,1.52198271496928e-06,1.48452117265663e-06
0.000238621234265768,1.10914602768908e-05,1.80557977746965e-06,8.53425147884224e-07,3.81937903082274e-06
6.1898327078147e-05,2.19995868055989e-06,1.31376131462524e-06,9.76025467780417e-07,9.47110046611854e-07
6.58212490221022e-05,2.52801524047719e-06,1.95831290761284e-06,8.1082946556954e-07,8.42580815341165e-07
1.2694939661273e-05,4.63453325583174e-05,1.61235889795108e-06,1.42471140018863e-06,1.25152171714937e-06
6.78836865297683e-05,1.7052160310449e-06,1.01331195190291e-06,1.42561290750187e-06,8.64376938025657e-07
0.00113696584845457,2.9213537064976e-06,1.95224116561477e-06,1.73015468440951e-06,1.07585172126612e-06
3.86259040536796e-05,2.40071186685675e-06,1.87916774319064e-06,1.16893710888633e-06,1.31150225035626e-06
0.000151647115869125,3.66384462036073e-06,1.42326971896978e-06,1.68878083184332e-06,1.04109321674706e-06
0.00200029588833428,3.21264583980074e-06,1.07525274817277e-06,1.64961079374137e-06,9.76693510290616e-07
0.000346543613584771,3.45180955729774e-06,1.76234564341904e-06,2.25303603351712e-06,9.48133454414801e-07
0.000147624582545358,3.09994374125822e-06,1.37396795829581e-06,1.47981656239971e-06,1.17456794601623e-06
0.00395888352332752,5.43595473811997e-06,2.18262280249348e-06,1.69585620568569e-06,1.38616838385452e-06
5.18821916193346e-05,5.64695706262164e-06,1.22484368825226e-06,1.15844554482436e-06,9.75419437443392e-07
2.35087330990869e-05,2.7831364104447e-06,2.34838630230882e-06,9.60408280015201e-07,1.05692634377874e-06
9.52401289506799e-05,3.57072913348411e-06,1.58038614106459e-06,9.39947659261975e-07,9.94017503863631e-07
2.82212299163032e-05,5.57192252115257e-06,1.62905909939504e-06,9.34913822803196e-07,9.03281940134448e-07
0.000413575461085891,3.21294595728716e-06,1.50385926933616e-06,1.30038126133769e-06,9.59635683805971e-07
1.33180279269229e-05,4.88232376505415e-06,1.66073665974764e-06,1.1466001013094e-06,1.2479718585201e-06
5.80319975469479e-05,8.97747575390184e-06,3.32003569214478e-06,1.34096055148802e-06,1.09078992727163e-06
1.01882746110782e-05,5.74092717098296e-06,1.91243458447232e-06,1.66926920441846e-06,9.09166248508342e-07
3.63953883253387e-06,5.76557449361026e-06,1.0636416343246e-06,1.50202745419215e-06,9.44482420717208e-07
0.000204210208008648,5.61605324733705e-06,1.34976278398646e-06,1.08254205666292e-06,8.90837474010198e-07
5.39708978262166e-05,6.88663177084159e-06,2.26033653261126e-06,1.33673461366612e-06,9.7484208061438e-07
0.000549304307556175,2.08573862248151e-06,1.56261679995495e-06,1.22292195592344e-06,1.07069341281907e-06
0.00162708139112988,6.03093072659711e-06,1.32672875263751e-06,1.09667493575216e-06,1.26201084538202e-06
9.27798159142679e-05,2.58857607415841e-06,1.96005664165888e-06,1.11298413330019e-06,9.95598844699686e-07
2.78690419521777e-05,6.09274847573893e-06,2.24543904892016e-06,1.83457057545411e-06,8.64673844525043e-07
0.00035785117987408,2.26881171183635e-06,1.68418277102234e-06,1.48046360504139e-06,9.89482805691111e-07
0.00043769799882809,3.11130894936618e-06,1.52073985670853e-06,1.14709062981611e-06,1.19464676440195e-06
0.00091743939317146,1.79627063752186e-05,1.23025779896757e-06,1.5453859560921e-06,1.20146560811385e-06
9.43900624830185e-05,3.0776113428832e-06,3.40878955507051e-06,1.51633782641269e-06,1.18672465676539e-06
7.29339631646564e-05,2.94514918874889e-06,1.18128694559516e-06,1.49078511624268e-06,8.53179911830537e-07
9.01096753636033e-05,2.67264762743302e-06,2.09590266009307e-06,1.16862708976484e-06,8.74728310673589e-07
3.67837124075621e-05,2.63479910045383e-06,1.10601048342041e-06,1.06294832491471e-06,1.03707922649576e-06
0.00538673798781142,4.57238823559081e-06,1.28926960130116e-06,1.18658557690665e-06,1.37242731290677e-06
2.5457695248976e-05,1.93426895567228e-06,1.16567358010577e-06,9.89928532479922e-07,1.02614185126804e-06
6.06717789102262e-05,1.80053393106228e-06,1.60615257094321e-06,1.25448775856185e-06,8.88522153186244e-07
5.0488662721726e-05,1.92296286183335e-06,1.66153932279478e-06,1.11330486629591e-06,1.14022413710835e-06
2.5153441474135e-05,2.62881396650982e-06,1.72605290127414e-06,1.59742700334142e-06,8.54356437152148e-07
0.00011704093538234,2.14683020067774e-05,2.30958084213029e-06,1.36580771759043e-06,1.20674985204516e-06
1.8193288197077e-05,3.17074756539526e-06,1.10621970605962e-06,1.26179000825566e-06,1.04390161781431e-06
8.90883096427153e-06,1.52387731056081e-06,1.41169854472878e-06,9.88152720537983e-07,9.91376908343611e-07
0.000443893691564501,4.4348058407806e-06,1.32166806166012e-06,1.23530893203494e-06,1.36729346955633e-06
4.3606711968458e-05,7.08502384250131e-06,2.8991048499627e-06,1.07473657440238e-06,8.89381886803875e-07
6.15382548823096e-05,2.76985604852342e-06,2.30131140654954e-06,9.99946869084667e-07,9.69043518539436e-07
3.64946052833215e-05,2.43817674783209e-06,1.06407269351294e-06,1.49872050436706e-06,1.08875244908546e-06
0.000103268816281199,4.08105074223286e-06,1.80738948873937e-06,1.08891999750504e-06,1.03165771303537e-06
4.56737653815598e-05,5.19293088152573e-06,4.5560568167069e-06,1.37167276559325e-06,9.37871014627945e-07
0.000106692618196957,3.08412784111312e-06,1.83694034894266e-06,1.02102307586449e-06,8.99391239483904e-07
5.01890298374441e-05,7.74641144674071e-06,1.14420030028484e-06,2.23621776074268e-06,9.89561221631519e-07
0.000352419490294187,2.67499180517383e-06,1.67512370596867e-06,1.11437805450088e-06,1.05506138159406e-06
2.08228577684988e-05,3.24741288149077e-06,9.98933376461508e-07,1.07909640134629e-06,1.0507281729133e-06
0.000355424973110141,8.56600092391524e-06,1.76930959328025e-06,1.4884234249557e-06,1.4049712928621e-06
0.000395328066485012,2.89155336341551e-06,1.27271028338427e-06,1.50100069573611e-06,9.7213090466397e-07
9.9805461488689e-06,5.45660068085319e-06,3.33501046001494e-06,1.52104635287031e-06,1.01906762672854e-06
0.000170357244158925,5.21164660827189e-06,1.39135718857375e-06,8.98487573675055e-07,1.00004742331627e-06
2.48522595933665e-05,3.22194446811253e-06,1.3781660166412e-06,5.51346620714099e-06,1.52656041718657e-06
